"Year","Crop","Area"
1990,"Chillies and peppers, dry",816.2
1990,"Chillies and peppers, green",4.75
1990,"Cocoa, beans",20
1990,"Coconuts",1475
1990,"Coffee, green",221
1990,"Coir",NA
1990,"Cucumbers and gherkins",15.9
1990,"Eggplants (aubergines)",295
1990,"Figs",2.1
1990,"Fruit, citrus nes",6.7
1990,"Fruit, fresh nes",366.539
1990,"Fruit, stone nes",0.204
1990,"Fruit, tropical fresh nes",366.539
1990,"Garlic",90.1
1990,"Ginger",54
1990,"Grapefruit (inc. pomelos)",5.3
1990,"Grapes",25.102
1990,"Groundnuts",8309
1990,"Jute",777.6
1990,"Lemons and limes",65
1990,"Lentils",1111.8
1990,"Lettuce and chicory",111
1990,"Linseed",1124.4
1990,"Maize",5904.3
1990,"Mangoes, mangosteens, guavas",846.292
1990,"Melons, other (inc.cantaloupes)",30.5
1990,"Millet",15095.1
1990,"Nutmeg, mace and cardamoms",118.16
1990,"Oilseeds nes",611.2
1990,"Okra",365
1990,"Onions, dry",301.9
1990,"Oranges",138
1990,"Papayas",36.518
1990,"Peaches and nectarines",15.5
1990,"Pears",29.638
1990,"Peas, dry",507
1990,"Peas, green",145
1990,"Pepper (piper spp.)",171.49
1990,"Pigeon peas",3599.7
1990,"Pineapples",54.587
1990,"Plums and sloes",12.5
1990,"Poppy seed",NA
1990,"Potatoes",940
1990,"Pulses, nes",1935.3
1990,"Pumpkins, squash and gourds",306
1990,"Rapeseed",4967
1990,"Rice",42686.608
1990,"Rubber, natural",289.1
1990,"Safflower seed",842.3
1990,"Seed cotton",7439.6
1990,"Sesame seed",2515.5
1990,"Sorghum",14358
1990,"Soybeans",2564.2
1990,"Spices, nes",497.6
1990,"Sugar cane",3439
1990,"Sunflower seed",1633
1990,"Sweet potatoes",157.1
1990,"Tea",415
1990,"Tobacco, unmanufactured",413.1
1990,"Tomatoes",290.279
1990,"Vegetables, fresh nes",2260
1990,"Walnuts, with shell",24.6
1990,"Watermelons",16
1990,"Wheat",23501.904
1991,"Anise, badian, fennel, coriander",187.092
1991,"Apples",193.638
1991,"Apricots",2.1
1991,"Areca nuts",217
1991,"Bananas",378.6
1991,"Barley",962.2
1991,"Bastfibres, other",301.6
1991,"Beans, dry",9682
1991,"Beans, green",143
1991,"Berries nes",0.229
1991,"Cabbages and other brassicas",178.353
1991,"Carrots and turnips",20.124
1991,"Cashew nuts, with shell",531.849
1991,"Cassava",247.4
1991,"Castor oil seed",711.8
1991,"Cauliflowers and broccoli",202.787
1991,"Cherries",1.4
1991,"Chick peas",7521.3
1991,"Chillies and peppers, dry",846.6
1991,"Chillies and peppers, green",4.783
1991,"Cocoa, beans",20
1991,"Coconuts",1529
1991,"Coffee, green",223.5
1991,"Coir",NA
1991,"Cucumbers and gherkins",16.288
1991,"Eggplants (aubergines)",300
1991,"Figs",2.2
1991,"Fruit, citrus nes",6.8
1991,"Fruit, fresh nes",410
1991,"Fruit, stone nes",0.379
1991,"Fruit, tropical fresh nes",340
1991,"Garlic",94.3
1991,"Ginger",60
1991,"Grapefruit (inc. pomelos)",4.7
1991,"Grapes",24.822
1991,"Groundnuts",8667.9
1991,"Jute",875.4
1991,"Lemons and limes",68
1991,"Lentils",1187.8
1991,"Lettuce and chicory",111.84
1991,"Linseed",1099.1
1991,"Maize",5859.4
1991,"Mangoes, mangosteens, guavas",1077.621
1991,"Melons, other (inc.cantaloupes)",29
1991,"Millet",14246
1991,"Nutmeg, mace and cardamoms",117.72
1991,"Oilseeds nes",640.4
1991,"Okra",370
1991,"Onions, dry",323.3
1991,"Oranges",130
1991,"Papayas",45.2
1991,"Peaches and nectarines",16
1991,"Pears",19
1991,"Peas, dry",554.8
1991,"Peas, green",147
1991,"Pepper (piper spp.)",173.43
1991,"Pigeon peas",3593
1991,"Pineapples",63.647
1991,"Plums and sloes",13
1991,"Poppy seed",NA
1991,"Potatoes",935.5
1991,"Pulses, nes",2123.1
1991,"Pumpkins, squash and gourds",308
1991,"Rapeseed",5782.1
1991,"Rice",42648.704
1991,"Rubber, natural",306.4
1991,"Safflower seed",823.2
1991,"Seed cotton",7661.4
1991,"Sesame seed",2626.8
1991,"Sorghum",12360
1991,"Soybeans",3184.8
1991,"Spices, nes",470
1991,"Sugar cane",3686
1991,"Sunflower seed",2114
1991,"Sweet potatoes",152.6
1991,"Tea",421
1991,"Tobacco, unmanufactured",410.8
1991,"Tomatoes",289.077
1991,"Vegetables, fresh nes",2310
1991,"Walnuts, with shell",25.8
1991,"Watermelons",16.194
1991,"Wheat",24167.104
1992,"Anise, badian, fennel, coriander",332.896
1992,"Apples",194.561
1992,"Apricots",2.2
1992,"Areca nuts",221.8
1992,"Bananas",425
1992,"Barley",953.9
1992,"Bastfibres, other",263.8
1992,"Beans, dry",8745
1992,"Beans, green",143.61
1992,"Berries nes",0.232
1992,"Cabbages and other brassicas",215.865
1992,"Carrots and turnips",20.5
1992,"Cashew nuts, with shell",533.549
1992,"Cassava",250.9
1992,"Castor oil seed",659.7
1992,"Cauliflowers and broccoli",222.436
1992,"Cherries",1.446
1992,"Chick peas",5579.9
1992,"Chillies and peppers, dry",962.1
1992,"Chillies and peppers, green",4.8
1992,"Cocoa, beans",20
1992,"Coconuts",1537.7
1992,"Coffee, green",223.5
1992,"Coir",NA
1992,"Cucumbers and gherkins",16.5
1992,"Eggplants (aubergines)",194
1992,"Figs",2.4
1992,"Fruit, citrus nes",8
1992,"Fruit, fresh nes",535
1992,"Fruit, stone nes",0.389
1992,"Fruit, tropical fresh nes",360
1992,"Garlic",85.5
1992,"Ginger",59.9
1992,"Grapefruit (inc. pomelos)",5.8
1992,"Grapes",34.01
1992,"Groundnuts",8166
1992,"Hemp tow waste",NA
1992,"Jute",726.5
1992,"Lemons and limes",74
1992,"Lentils",1189.1
1992,"Lettuce and chicory",112
1992,"Linseed",886.2
1992,"Maize",5962.5
1992,"Mangoes, mangosteens, guavas",1136.668
1992,"Melons, other (inc.cantaloupes)",31
1992,"Millet",14505.2
1992,"Nutmeg, mace and cardamoms",96.68
1992,"Oilseeds nes",585
1992,"Okra",375
1992,"Onions, dry",323.5
1992,"Oranges",112
1992,"Papayas",47.412
1992,"Peaches and nectarines",17
1992,"Pears",20
1992,"Peas, dry",578.6
1992,"Peas, green",146.117
1992,"Pepper (piper spp.)",184.2
1992,"Pigeon peas",3627
1992,"Pineapples",57.059
1992,"Plums and sloes",13.5
1992,"Poppy seed",NA
1992,"Potatoes",1135.1
1992,"Pulses, nes",2822.4
1992,"Pumpkins, squash and gourds",310
1992,"Rapeseed",6553.4
1992,"Rice",41775
1992,"Rubber, natural",323
1992,"Safflower seed",501.1
1992,"Seed cotton",7542
1992,"Sesame seed",2129
1992,"Sorghum",13041
1992,"Soybeans",3789
1992,"Spices, nes",504.8
1992,"Sugar cane",3840
1992,"Sunflower seed",2085
1992,"Sweet potatoes",136.5
1992,"Tea",444
1992,"Tobacco, unmanufactured",427
1992,"Tomatoes",308.653
1992,"Vegetables, fresh nes",1900
1992,"Walnuts, with shell",26.4
1992,"Watermelons",16.3
1992,"Wheat",23261.904
1993,"Anise, badian, fennel, coriander",436.351
1993,"Apples",191.256
1993,"Apricots",2.3
1993,"Areca nuts",226.6
1993,"Bananas",433
1993,"Barley",915.6
1993,"Bastfibres, other",254.2
1993,"Beans, dry",8542
1993,"Beans, green",144
1993,"Berries nes",0.235
1993,"Cabbages and other brassicas",230
1993,"Carrots and turnips",20.6
1993,"Cashew nuts, with shell",560
1993,"Cassava",234.9
1993,"Castor oil seed",685
1993,"Cauliflowers and broccoli",190
1993,"Cherries",1.5
1993,"Chick peas",6453.7
1993,"Chillies and peppers, dry",930
1993,"Chillies and peppers, green",4.83
1993,"Cocoa, beans",20
1993,"Coconuts",1635.1
1993,"Coffee, green",223.5
1993,"Coir",NA
1993,"Cucumbers and gherkins",16.7
1993,"Eggplants (aubergines)",252
1993,"Figs",2.6
1993,"Fruit, citrus nes",7.1
1993,"Fruit, fresh nes",484.843
1993,"Fruit, stone nes",0.398
1993,"Fruit, tropical fresh nes",370
1993,"Garlic",76.2
1993,"Ginger",60.58
1993,"Grapefruit (inc. pomelos)",6.036
1993,"Grapes",35
1993,"Groundnuts",8322
1993,"Hemp tow waste",NA
1993,"Jute",694.7
1993,"Lemons and limes",80
1993,"Lentils",1203.9
1993,"Lettuce and chicory",113
1993,"Linseed",895
1993,"Maize",5995
1993,"Mangoes, mangosteens, guavas",1220
1993,"Melons, other (inc.cantaloupes)",31.183
1993,"Millet",13318
1993,"Nutmeg, mace and cardamoms",101.11
1993,"Oilseeds nes",599
1993,"Okra",376
1993,"Onions, dry",367.5
1993,"Oranges",127
1993,"Papayas",55.945
1993,"Peaches and nectarines",17.5
1993,"Pears",22
1993,"Peas, dry",608.5
1993,"Peas, green",148
1993,"Pepper (piper spp.)",189.37
1993,"Pigeon peas",3576
1993,"Pineapples",59.436
1993,"Plums and sloes",13.8
1993,"Poppy seed",NA
1993,"Potatoes",1240
1993,"Pulses, nes",2114.4
1993,"Pumpkins, squash and gourds",315
1993,"Rapeseed",6193
1993,"Rice",42539
1993,"Rubber, natural",331
1993,"Safflower seed",734.1
1993,"Seed cotton",7321
1993,"Sesame seed",2217
1993,"Sorghum",12710
1993,"Soybeans",4370.5
1993,"Spices, nes",613.2
1993,"Sugar cane",3570
1993,"Sunflower seed",2668
1993,"Sweet potatoes",141.4
1993,"Tea",448
1993,"Tobacco, unmanufactured",418.5
1993,"Tomatoes",310
1993,"Vegetables, fresh nes",2100
1993,"Walnuts, with shell",27.5
1993,"Watermelons",16.5
1993,"Wheat",24588.9
1994,"Anise, badian, fennel, coriander",303.196
1994,"Apples",200
1994,"Apricots",2.4
1994,"Areca nuts",235.5
1994,"Bananas",441
1994,"Barley",794.1
1994,"Bastfibres, other",252.8
1994,"Beans, dry",8361
1994,"Beans, green",145
1994,"Berries nes",0.238
1994,"Cabbages and other brassicas",220
1994,"Carrots and turnips",20.927
1994,"Cashew nuts, with shell",565
1994,"Cassava",245.8
1994,"Castor oil seed",779
1994,"Cauliflowers and broccoli",230
1994,"Cherries",1.6
1994,"Chick peas",6358.9
1994,"Chillies and peppers, dry",829.1
1994,"Chillies and peppers, green",4.9
1994,"Cocoa, beans",11.883
1994,"Coconuts",1713.8
1994,"Coffee, green",226.5
1994,"Coir",NA
1994,"Cucumbers and gherkins",16.9
1994,"Eggplants (aubergines)",280
1994,"Figs",2.974
1994,"Fruit, citrus nes",7.5
1994,"Fruit, fresh nes",488.981
1994,"Fruit, stone nes",0.407
1994,"Fruit, tropical fresh nes",400
1994,"Garlic",98.9
1994,"Ginger",87.5
1994,"Grapefruit (inc. pomelos)",6
1994,"Grapes",40
1994,"Groundnuts",7849
1994,"Hemp tow waste",NA
1994,"Jute",738.7
1994,"Lemons and limes",91.4
1994,"Lentils",1183.4
1994,"Lettuce and chicory",115
1994,"Linseed",953
1994,"Maize",6135.8
1994,"Mangoes, mangosteens, guavas",1230
1994,"Melons, other (inc.cantaloupes)",30.571
1994,"Millet",13779
1994,"Nutmeg, mace and cardamoms",100.4
1994,"Oilseeds nes",592
1994,"Okra",300
1994,"Onions, dry",378.6
1994,"Oranges",190.6
1994,"Papayas",61.45
1994,"Peaches and nectarines",18
1994,"Pears",21.556
1994,"Peas, dry",691
1994,"Peas, green",180
1994,"Pepper (piper spp.)",191
1994,"Pigeon peas",3532
1994,"Pineapples",70
1994,"Plums and sloes",14
1994,"Poppy seed",NA
1994,"Potatoes",1047.1
1994,"Pulses, nes",2005.4
1994,"Pumpkins, squash and gourds",320
1994,"Rapeseed",6289.4
1994,"Rice",42814
1994,"Rubber, natural",339
1994,"Safflower seed",793
1994,"Seed cotton",7871
1994,"Sesame seed",1971
1994,"Sorghum",11514
1994,"Soybeans",4318
1994,"Spices, nes",579
1994,"Sugar cane",3420
1994,"Sunflower seed",1998
1994,"Sweet potatoes",143.9
1994,"Tea",426
1994,"Tobacco, unmanufactured",384.8
1994,"Tomatoes",350
1994,"Vegetables, fresh nes",1740
1994,"Walnuts, with shell",28.4
1994,"Watermelons",16.8
1994,"Wheat",25147.3
1995,"Anise, badian, fennel, coriander",300
1995,"Apples",210
1995,"Apricots",2.516
1995,"Areca nuts",243.9
1995,"Bananas",428
1995,"Barley",890.8
1995,"Bastfibres, other",249.3
1995,"Beans, dry",7833.7
1995,"Beans, green",145.308
1995,"Berries nes",0.242
1995,"Cabbages and other brassicas",222.5
1995,"Carrots and turnips",20.8
1995,"Cashew nuts, with shell",577
1995,"Cassava",231.7
1995,"Castor oil seed",789
1995,"Cauliflowers and broccoli",235
1995,"Cherries",1.63
1995,"Chick peas",7543
1995,"Chillies and peppers, dry",883
1995,"Chillies and peppers, green",5
1995,"Cocoa, beans",10.727
1995,"Coconuts",1833
1995,"Coffee, green",228.5
1995,"Coir",NA
1995,"Cucumbers and gherkins",17
1995,"Eggplants (aubergines)",420
1995,"Figs",3.353
1995,"Fruit, citrus nes",7.969
1995,"Fruit, fresh nes",514.908
1995,"Fruit, stone nes",0.416
1995,"Fruit, tropical fresh nes",342.493
1995,"Garlic",111.9
1995,"Ginger",90
1995,"Grapefruit (inc. pomelos)",6.072
1995,"Grapes",40
1995,"Groundnuts",7524
1995,"Jute",737
1995,"Lemons and limes",95.9
1995,"Lentils",1155.9
1995,"Lettuce and chicory",115.832
1995,"Linseed",948
1995,"Maize",5979
1995,"Mangoes, mangosteens, guavas",1280
1995,"Melons, other (inc.cantaloupes)",30.722
1995,"Millet",12755
1995,"Nutmeg, mace and cardamoms",101.5
1995,"Oilseeds nes",601
1995,"Okra",420
1995,"Onions, dry",384.6
1995,"Oranges",208.4
1995,"Papayas",61.42
1995,"Peaches and nectarines",18.3
1995,"Pears",21.553
1995,"Peas, dry",758.2
1995,"Peas, green",220
1995,"Pepper (piper spp.)",193.3
1995,"Pigeon peas",3314
1995,"Pineapples",80
1995,"Plums and sloes",14.099
1995,"Poppy seed",NA
1995,"Potatoes",1069.4
1995,"Pulses, nes",2177.9
1995,"Pumpkins, squash and gourds",330
1995,"Rapeseed",6060
1995,"Rice",42800
1995,"Rubber, natural",356
1995,"Safflower seed",791
1995,"Seed cotton",9035
1995,"Sesame seed",1826
1995,"Sorghum",11326
1995,"Soybeans",5035
1995,"Spices, nes",547
1995,"Sugar cane",3870
1995,"Sunflower seed",2120
1995,"Sweet potatoes",144.6
1995,"Tea",428
1995,"Tobacco, unmanufactured",381
1995,"Tomatoes",350
1995,"Vegetables, fresh nes",2480
1995,"Walnuts, with shell",28.8
1995,"Watermelons",17
1995,"Wheat",25700
1996,"Anise, badian, fennel, coriander",324.135
1996,"Apples",217.099
1996,"Apricots",2.725
1996,"Areca nuts",255
1996,"Bananas",438
1996,"Barley",824
1996,"Bastfibres, other",203
1996,"Beans, dry",8416.4
1996,"Beans, green",148
1996,"Berries nes",0.245
1996,"Cabbages and other brassicas",225
1996,"Carrots and turnips",22
1996,"Cashew nuts, with shell",635
1996,"Cassava",228.2
1996,"Castor oil seed",740
1996,"Cauliflowers and broccoli",280
1996,"Cherries",1.7
1996,"Chick peas",7116
1996,"Chillies and peppers, dry",944
1996,"Chillies and peppers, green",5.2
1996,"Cocoa, beans",11.78
1996,"Coconuts",1891
1996,"Coffee, green",242
1996,"Coir",NA
1996,"Cucumbers and gherkins",17.2
1996,"Eggplants (aubergines)",408.904
1996,"Figs",3.619
1996,"Fruit, citrus nes",8.327
1996,"Fruit, fresh nes",550
1996,"Fruit, stone nes",0.425
1996,"Fruit, tropical fresh nes",430
1996,"Garlic",94.3
1996,"Ginger",70.3
1996,"Grapefruit (inc. pomelos)",6.2
1996,"Grapes",39.933
1996,"Groundnuts",7596
1996,"Jute",897
1996,"Lemons and limes",106
1996,"Lentils",1255.4
1996,"Lettuce and chicory",116
1996,"Linseed",843
1996,"Maize",6300
1996,"Mangoes, mangosteens, guavas",1300
1996,"Melons, other (inc.cantaloupes)",31.3
1996,"Millet",13365
1996,"Nutmeg, mace and cardamoms",99
1996,"Oilseeds nes",546.3
1996,"Okra",380
1996,"Onions, dry",404
1996,"Oranges",216.8
1996,"Papayas",63.78
1996,"Peaches and nectarines",18.5
1996,"Pears",22.5
1996,"Peas, dry",764.5
1996,"Peas, green",200
1996,"Pepper (piper spp.)",198.1
1996,"Pigeon peas",3447
1996,"Pineapples",82
1996,"Plums and sloes",14.62
1996,"Poppy seed",NA
1996,"Potatoes",1109
1996,"Pulses, nes",1903.5
1996,"Pumpkins, squash and gourds",335
1996,"Rapeseed",6546
1996,"Rice",43400
1996,"Rubber, natural",366
1996,"Safflower seed",684
1996,"Seed cotton",9121
1996,"Sesame seed",1992
1996,"Sorghum",11400
1996,"Soybeans",5233
1996,"Spices, nes",588
1996,"Sugar cane",4150
1996,"Sunflower seed",1930
1996,"Sweet potatoes",141
1996,"Tea",427
1996,"Tobacco, unmanufactured",394
1996,"Tomatoes",379.038
1996,"Vegetables, fresh nes",2000
1996,"Walnuts, with shell",29.12
1996,"Watermelons",17.3
1996,"Wheat",25011
1997,"Anise, badian, fennel, coriander",349.064
1997,"Apples",222.7
1997,"Apricots",2.804
1997,"Areca nuts",261.2
1997,"Bananas",447
1997,"Barley",757.4
1997,"Bastfibres, other",190
1997,"Beans, dry",8418.4
1997,"Beans, green",149.657
1997,"Berries nes",0.248
1997,"Cabbages and other brassicas",227.5
1997,"Carrots and turnips",23.5
1997,"Cashew nuts, with shell",659
1997,"Cassava",256.1
1997,"Castor oil seed",641.4
1997,"Cauliflowers and broccoli",290
1997,"Cherries",1.766
1997,"Chick peas",6846.7
1997,"Chillies and peppers, dry",840.6
1997,"Chillies and peppers, green",5.3
1997,"Cocoa, beans",12.394
1997,"Coconuts",1861
1997,"Coffee, green",251.284
1997,"Coir",NA
1997,"Cucumbers and gherkins",17.3
1997,"Eggplants (aubergines)",430
1997,"Figs",3.703
1997,"Fruit, citrus nes",8.331
1997,"Fruit, fresh nes",570
1997,"Fruit, stone nes",0.435
1997,"Fruit, tropical fresh nes",350
1997,"Garlic",108.8
1997,"Ginger",76
1997,"Grapefruit (inc. pomelos)",5.978
1997,"Grapes",37.223
1997,"Groundnuts",7090
1997,"Jute",906
1997,"Lemons and limes",123.7
1997,"Lentils",1369.4
1997,"Lettuce and chicory",116.892
1997,"Linseed",827
1997,"Maize",6321
1997,"Mangoes, mangosteens, guavas",1200
1997,"Melons, other (inc.cantaloupes)",31.097
1997,"Millet",12853.5
1997,"Nutmeg, mace and cardamoms",94.3
1997,"Oilseeds nes",542.3
1997,"Okra",370
1997,"Onions, dry",355
1997,"Oranges",229
1997,"Papayas",69.419
1997,"Peaches and nectarines",19.203
1997,"Pears",22.385
1997,"Peas, dry",731.1
1997,"Peas, green",220
1997,"Pepper (piper spp.)",180
1997,"Pigeon peas",3513.5
1997,"Pineapples",86.099
1997,"Plums and sloes",14.751
1997,"Poppy seed",NA
1997,"Potatoes",1248.8
1997,"Pulses, nes",1904.5
1997,"Pumpkins, squash and gourds",345
1997,"Rapeseed",6545.4
1997,"Rice",43469.8
1997,"Rubber, natural",377
1997,"Safflower seed",704
1997,"Seed cotton",8868
1997,"Sesame seed",1660
1997,"Sorghum",10878.4
1997,"Soybeans",5990.2
1997,"Spices, nes",647
1997,"Sugar cane",4174.1
1997,"Sunflower seed",1740
1997,"Sweet potatoes",129.9
1997,"Tea",431
1997,"Tobacco, unmanufactured",428
1997,"Tomatoes",400
1997,"Vegetables, fresh nes",2102.287
1997,"Walnuts, with shell",29.95
1997,"Watermelons",19
1997,"Wheat",25887.1
1998,"Anise, badian, fennel, coriander",367.455
1998,"Apples",227.68
1998,"Apricots",2.92
1998,"Areca nuts",268.7
1998,"Bananas",460
1998,"Barley",857.8
1998,"Bastfibres, other",177.1
1998,"Beans, dry",7394
1998,"Beans, green",150
1998,"Berries nes",0.251
1998,"Cabbages and other brassicas",230
1998,"Carrots and turnips",23.605
1998,"Cashew nuts, with shell",675
1998,"Cassava",264.3
1998,"Castor oil seed",682.5
1998,"Cauliflowers and broccoli",250
1998,"Cherries",1.843
1998,"Chick peas",7563.2
1998,"Chillies and peppers, dry",891.2
1998,"Chillies and peppers, green",5.4
1998,"Cocoa, beans",12.038
1998,"Coconuts",1754.5
1998,"Coffee, green",285.652
1998,"Coir",NA
1998,"Cucumbers and gherkins",17.5
1998,"Eggplants (aubergines)",480
1998,"Figs",3.83
1998,"Fruit, citrus nes",8.484
1998,"Fruit, fresh nes",780
1998,"Fruit, stone nes",0.444
1998,"Fruit, tropical fresh nes",240
1998,"Garlic",123.2
1998,"Ginger",78
1998,"Grapefruit (inc. pomelos)",5.885
1998,"Grapes",40
1998,"Groundnuts",7396
1998,"Jute",848.3
1998,"Lemons and limes",129.8
1998,"Lentils",1288.3
1998,"Lettuce and chicory",117
1998,"Linseed",819
1998,"Maize",6203.7
1998,"Mangoes, mangosteens, guavas",1400
1998,"Melons, other (inc.cantaloupes)",30.982
1998,"Millet",12550
1998,"Nutmeg, mace and cardamoms",85
1998,"Oilseeds nes",538
1998,"Okra",320
1998,"Onions, dry",468.1
1998,"Oranges",232.8
1998,"Papayas",67.767
1998,"Peaches and nectarines",18.921
1998,"Pears",22.567
1998,"Peas, dry",741.6
1998,"Peas, green",270
1998,"Pepper (piper spp.)",182
1998,"Pigeon peas",3358.9
1998,"Pineapples",70
1998,"Plums and sloes",13.724
1998,"Poppy seed",NA
1998,"Potatoes",1208.9
1998,"Pulses, nes",1864.5
1998,"Pumpkins, squash and gourds",350
1998,"Rapeseed",7041
1998,"Rice",44802.3
1998,"Rubber, natural",387
1998,"Safflower seed",200
1998,"Seed cotton",9342.4
1998,"Sesame seed",1609
1998,"Sorghum",9794.3
1998,"Soybeans",6493
1998,"Spices, nes",686.5
1998,"Sugar cane",3929.8
1998,"Sunflower seed",1824.7
1998,"Sweet potatoes",120.6
1998,"Tea",434
1998,"Tobacco, unmanufactured",464
1998,"Tomatoes",410
1998,"Vegetables, fresh nes",2039.3
1998,"Walnuts, with shell",29.95
1998,"Watermelons",19.068
1998,"Wheat",26696.1
1999,"Anise, badian, fennel, coriander",368.365
1999,"Apples",231
1999,"Apricots",3.281
1999,"Areca nuts",280
1999,"Bananas",490
1999,"Barley",792.8
1999,"Bastfibres, other",185.8
1999,"Beans, dry",5970.3
1999,"Beans, green",152.668
1999,"Berries nes",0.254
1999,"Cabbages and other brassicas",240
1999,"Carrots and turnips",24.029
1999,"Cashew nuts, with shell",706
1999,"Cassava",243.4
1999,"Castor oil seed",781.7
1999,"Cauliflowers and broccoli",250
1999,"Cherries",2.698
1999,"Chick peas",8469.1
1999,"Chillies and peppers, dry",959.2
1999,"Chillies and peppers, green",5.462
1999,"Cocoa, beans",12.402
1999,"Coconuts",1768.1
1999,"Coffee, green",302.234
1999,"Coir",NA
1999,"Cucumbers and gherkins",17.8
1999,"Eggplants (aubergines)",490
1999,"Figs",4.305
1999,"Fruit, citrus nes",7.5
1999,"Fruit, fresh nes",750
1999,"Fruit, stone nes",0.453
1999,"Fruit, tropical fresh nes",250
1999,"Garlic",118.8
1999,"Ginger",77.6
1999,"Grapefruit (inc. pomelos)",6.2
1999,"Grapes",42.6
1999,"Groundnuts",6867.3
1999,"Jute",847
1999,"Lemons and limes",139.5
1999,"Lentils",1388.5
1999,"Lettuce and chicory",118
1999,"Linseed",749.4
1999,"Maize",6422.1
1999,"Mangoes, mangosteens, guavas",1401.6
1999,"Melons, other (inc.cantaloupes)",31.031
1999,"Millet",11942.4
1999,"Nutmeg, mace and cardamoms",84.8
1999,"Oilseeds nes",460
1999,"Okra",330
1999,"Onions, dry",493.3
1999,"Oranges",227.3
1999,"Papayas",60.825
1999,"Peaches and nectarines",20.865
1999,"Pears",23
1999,"Peas, dry",834.2
1999,"Peas, green",280
1999,"Pepper (piper spp.)",240
1999,"Pigeon peas",3439.5
1999,"Pineapples",74.2
1999,"Plums and sloes",14.486
1999,"Poppy seed",NA
1999,"Potatoes",1280.2
1999,"Pulses, nes",1800
1999,"Pumpkins, squash and gourds",355
1999,"Rapeseed",6513.2
1999,"Rice",45160
1999,"Rubber, natural",395
1999,"Safflower seed",440.2
1999,"Seed cotton",8709.7
1999,"Sesame seed",1560.2
1999,"Sorghum",10251.1
1999,"Soybeans",6222.5
1999,"Spices, nes",556.3
1999,"Sugar cane",4054.9
1999,"Sunflower seed",1288.1
1999,"Sweet potatoes",134.4
1999,"Tea",474
1999,"Tobacco, unmanufactured",508.1
1999,"Tomatoes",470
1999,"Vegetables, fresh nes",2050
1999,"Walnuts, with shell",30.3
1999,"Watermelons",19.567
1999,"Wheat",27523.3
2000,"Anise, badian, fennel, coriander",344.434
2000,"Apples",230
2000,"Apricots",3.47
2000,"Areca nuts",290
2000,"Bananas",469.7
2000,"Barley",724.5
2000,"Bastfibres, other",188.7
2000,"Beans, dry",5845.2
2000,"Beans, green",153.439
2000,"Berries nes",0.257
2000,"Cabbages and other brassicas",258.3
2000,"Carrots and turnips",24
2000,"Cashew nuts, with shell",686
2000,"Cassava",223.5
2000,"Castor oil seed",1079.7
2000,"Cauliflowers and broccoli",250
2000,"Cherries",2.828
2000,"Chick peas",6146.3
2000,"Chillies and peppers, dry",836.5
2000,"Chillies and peppers, green",5.5
2000,"Cocoa, beans",16.185
2000,"Coconuts",1770
2000,"Coffee, green",308.433
2000,"Coir",NA
2000,"Cucumbers and gherkins",18
2000,"Eggplants (aubergines)",500
2000,"Figs",4.562
2000,"Fruit, citrus nes",8
2000,"Fruit, fresh nes",650
2000,"Fruit, stone nes",0.462
2000,"Fruit, tropical fresh nes",260
2000,"Garlic",124.6
2000,"Ginger",70
2000,"Grapefruit (inc. pomelos)",6.401
2000,"Grapes",40
2000,"Groundnuts",6558.6
2000,"Jute",827.9
2000,"Lemons and limes",169.3
2000,"Lentils",1461.6
2000,"Lettuce and chicory",120
2000,"Linseed",593.1
2000,"Maize",6611.3
2000,"Mangoes, mangosteens, guavas",1486.9
2000,"Melons, other (inc.cantaloupes)",31.5
2000,"Millet",13012.2
2000,"Nutmeg, mace and cardamoms",92.4
2000,"Oilseeds nes",367
2000,"Okra",350
2000,"Onions, dry",450
2000,"Oranges",274.1
2000,"Papayas",70.422
2000,"Peaches and nectarines",21.485
2000,"Pears",25.963
2000,"Peas, dry",791.5
2000,"Peas, green",270
2000,"Pepper (piper spp.)",196
2000,"Pigeon peas",3427
2000,"Pineapples",70
2000,"Plums and sloes",14.344
2000,"Poppy seed",NA
2000,"Potatoes",1340.9
2000,"Pulses, nes",1800
2000,"Pumpkins, squash and gourds",360
2000,"Rapeseed",6026.8
2000,"Rice",44712
2000,"Rubber, natural",400
2000,"Safflower seed",438.5
2000,"Seed cotton",8576.5
2000,"Sesame seed",1720
2000,"Sorghum",9856.4
2000,"Soybeans",6416.6
2000,"Spices, nes",545.3
2000,"Sugar cane",4219.7
2000,"Sunflower seed",1073.8
2000,"Sweet potatoes",114
2000,"Tea",490
2000,"Tobacco, unmanufactured",433.4
2000,"Tomatoes",460
2000,"Vegetables, fresh nes",2070
2000,"Walnuts, with shell",30.2
2000,"Watermelons",20
2000,"Wheat",27486
2001,"Anise, badian, fennel, coriander",569.271
2001,"Apples",240
2001,"Apricots",3.52
2001,"Areca nuts",290
2001,"Bananas",466.2
2001,"Barley",777.5
2001,"Bastfibres, other",189.7
2001,"Beans, dry",6019.7
2001,"Beans, green",157.647
2001,"Berries nes",0.26
2001,"Cabbages and other brassicas",245.4
2001,"Carrots and turnips",25.079
2001,"Cashew nuts, with shell",700
2001,"Cassava",253.5
2001,"Castor oil seed",716.7
2001,"Cauliflowers and broccoli",260
2001,"Cherries",2.885
2001,"Chick peas",5185.3
2001,"Chillies and peppers, dry",880
2001,"Chillies and peppers, green",5.599
